Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2901","Total General","2020","2020","Kcal/personne/jour","2700","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2010","2010","Kcal/personne/jour","2530","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2020","2020","Kcal/personne/jour","2581","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2010","2010","Kcal/personne/jour","131","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2020","2020","Kcal/personne/jour","119","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2905","Cèrèales - Excl Bière","2010","2010","Kcal/personne/jour","1210","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2905","Cèrèales - Excl Bière","2020","2020","Kcal/personne/jour","1209","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2907","Racines Amyl","2010","2010","Kcal/personne/jour","553","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2907","Racines Amyl","2020","2020","Kcal/personne/jour","589","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2908","Cultures Sucrieres","2010","2010","Kcal/personne/jour","1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2908","Cultures Sucrieres","2020","2020","Kcal/personne/jour","2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2909","Sucre & Edulcorants","2010","2010","Kcal/personne/jour","104","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2909","Sucre & Edulcorants","2020","2020","Kcal/personne/jour","106","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2911","Légumineuses Sèches","2010","2010","Kcal/personne/jour","104","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2911","Légumineuses Sèches","2020","2020","Kcal/personne/jour","112","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2912","Fruit Coque","2010","2010","Kcal/personne/jour","27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2912","Fruit Coque","2020","2020","Kcal/personne/jour","9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2913","Cultures Oleágineuses","2010","2010","Kcal/personne/jour","96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2913","Cultures Oleágineuses","2020","2020","Kcal/personne/jour","112","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2914","Huiles végétales","2010","2010","Kcal/personne/jour","242","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2914","Huiles végétales","2020","2020","Kcal/personne/jour","247","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2918","Légumes","2010","2010","Kcal/personne/jour","42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2918","Légumes","2020","2020","Kcal/personne/jour","51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2919","Fruits - Excl Vin","2010","2010","Kcal/personne/jour","97","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2919","Fruits - Excl Vin","2020","2020","Kcal/personne/jour","94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2922","Stimulants","2010","2010","Kcal/personne/jour","4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2922","Stimulants","2020","2020","Kcal/personne/jour","2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2923","Épices","2010","2010","Kcal/personne/jour","13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2923","Épices","2020","2020","Kcal/personne/jour","26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2924","Boissons Alcooliques","2010","2010","Kcal/personne/jour","36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2924","Boissons Alcooliques","2020","2020","Kcal/personne/jour","21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2943","Viande","2010","2010","Kcal/personne/jour","50","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2943","Viande","2020","2020","Kcal/personne/jour","51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2945","Abats","2010","2010","Kcal/personne/jour","4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2945","Abats","2020","2020","Kcal/personne/jour","4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2946","Graisses animales","2010","2010","Kcal/personne/jour","10","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2946","Graisses animales","2020","2020","Kcal/personne/jour","10","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2949","Oeufs","2010","2010","Kcal/personne/jour","8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2949","Oeufs","2020","2020","Kcal/personne/jour","7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2948","Lait - Excl Beurre","2010","2010","Kcal/personne/jour","35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2948","Lait - Excl Beurre","2020","2020","Kcal/personne/jour","26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2960","Poisson & Fruits de Mer","2010","2010","Kcal/personne/jour","25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2960","Poisson & Fruits de Mer","2020","2020","Kcal/personne/jour","22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2961","Produits Aquatiques, Aut","2010","2010","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2961","Produits Aquatiques, Aut","2020","2020","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2928","Miscellanees","2010","2010","Kcal/personne/jour","1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","011","Afrique occidentale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2928","Miscellanees","2020","2020","Kcal/personne/jour","2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2901","Total General","2010","2010","Kcal/personne/jour","3253","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2901","Total General","2020","2020","Kcal/personne/jour","3344","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2010","2010","Kcal/personne/jour","2446","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2020","2020","Kcal/personne/jour","2446","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2010","2010","Kcal/personne/jour","807","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2020","2020","Kcal/personne/jour","898","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2905","Cèrèales - Excl Bière","2010","2010","Kcal/personne/jour","1132","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2905","Cèrèales - Excl Bière","2020","2020","Kcal/personne/jour","1138","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2907","Racines Amyl","2010","2010","Kcal/personne/jour","192","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2907","Racines Amyl","2020","2020","Kcal/personne/jour","171","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2908","Cultures Sucrieres","2010","2010","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2908","Cultures Sucrieres","2020","2020","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2909","Sucre & Edulcorants","2010","2010","Kcal/personne/jour","394","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2909","Sucre & Edulcorants","2020","2020","Kcal/personne/jour","370","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2911","Légumineuses Sèches","2010","2010","Kcal/personne/jour","18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2911","Légumineuses Sèches","2020","2020","Kcal/personne/jour","21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2912","Fruit Coque","2010","2010","Kcal/personne/jour","9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2912","Fruit Coque","2020","2020","Kcal/personne/jour","11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2913","Cultures Oleágineuses","2010","2010","Kcal/personne/jour","15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2913","Cultures Oleágineuses","2020","2020","Kcal/personne/jour","16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2914","Huiles végétales","2010","2010","Kcal/personne/jour","328","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2914","Huiles végétales","2020","2020","Kcal/personne/jour","369","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2918","Légumes","2010","2010","Kcal/personne/jour","82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2918","Légumes","2020","2020","Kcal/personne/jour","78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2919","Fruits - Excl Vin","2010","2010","Kcal/personne/jour","72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2919","Fruits - Excl Vin","2020","2020","Kcal/personne/jour","90","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2922","Stimulants","2010","2010","Kcal/personne/jour","18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2922","Stimulants","2020","2020","Kcal/personne/jour","17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2923","Épices","2010","2010","Kcal/personne/jour","5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2923","Épices","2020","2020","Kcal/personne/jour","3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2924","Boissons Alcooliques","2010","2010","Kcal/personne/jour","178","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2924","Boissons Alcooliques","2020","2020","Kcal/personne/jour","160","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2943","Viande","2010","2010","Kcal/personne/jour","292","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2943","Viande","2020","2020","Kcal/personne/jour","325","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2945","Abats","2010","2010","Kcal/personne/jour","12","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2945","Abats","2020","2020","Kcal/personne/jour","10","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2946","Graisses animales","2010","2010","Kcal/personne/jour","129","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2946","Graisses animales","2020","2020","Kcal/personne/jour","176","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2949","Oeufs","2010","2010","Kcal/personne/jour","55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2949","Oeufs","2020","2020","Kcal/personne/jour","57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2948","Lait - Excl Beurre","2010","2010","Kcal/personne/jour","280","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2948","Lait - Excl Beurre","2020","2020","Kcal/personne/jour","290","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2960","Poisson & Fruits de Mer","2010","2010","Kcal/personne/jour","39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2960","Poisson & Fruits de Mer","2020","2020","Kcal/personne/jour","39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2961","Produits Aquatiques, Aut","2010","2010","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2961","Produits Aquatiques, Aut","2020","2020","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2928","Miscellanees","2010","2010","Kcal/personne/jour","3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","151","Europe orientale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2928","Miscellanees","2020","2020","Kcal/personne/jour","2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2901","Total General","2010","2010","Kcal/personne/jour","3379","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2901","Total General","2020","2020","Kcal/personne/jour","3395","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2010","2010","Kcal/personne/jour","2343","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2020","2020","Kcal/personne/jour","2343","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2010","2010","Kcal/personne/jour","1035","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2941","Produits Animaux","2020","2020","Kcal/personne/jour","1052","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2905","Cèrèales - Excl Bière","2010","2010","Kcal/personne/jour","916","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2905","Cèrèales - Excl Bière","2020","2020","Kcal/personne/jour","971","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2907","Racines Amyl","2010","2010","Kcal/personne/jour","157","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2907","Racines Amyl","2020","2020","Kcal/personne/jour","124","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2908","Cultures Sucrieres","2010","2010","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2908","Cultures Sucrieres","2020","2020","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2909","Sucre & Edulcorants","2010","2010","Kcal/personne/jour","358","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2909","Sucre & Edulcorants","2020","2020","Kcal/personne/jour","298","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2911","Légumineuses Sèches","2010","2010","Kcal/personne/jour","30","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2911","Légumineuses Sèches","2020","2020","Kcal/personne/jour","29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2912","Fruit Coque","2010","2010","Kcal/personne/jour","18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2912","Fruit Coque","2020","2020","Kcal/personne/jour","24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2913","Cultures Oleágineuses","2010","2010","Kcal/personne/jour","32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2913","Cultures Oleágineuses","2020","2020","Kcal/personne/jour","39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2914","Huiles végétales","2010","2010","Kcal/personne/jour","409","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2914","Huiles végétales","2020","2020","Kcal/personne/jour","424","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","154","Europe septentrionale","664","Disponibilité alimentaire (Kcal/personne/jour)","S2918","Légumes","2010","2010","Kcal/personne/jour","69","E","Valeur estimée"
